startdate,eventid,domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,vstid,pointid,stemdistance,stemazimuth,supportingstemtagid,previouslytaggedas,taxonid,identificationqualifier,remarks,measuredby,recordedby
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,4,04684,NEON.PLA.D03.JERC.04684,,,,,,,ULAL,,,jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,,04685,NEON.PLA.D03.JERC.04685,VST.JERC.04685.2014,25,11.5,338.1,,,QUHE2,,changed from smt to sbt,jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,4,04686,NEON.PLA.D03.JERC.04686,,,,,,,QUFA,,,jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,4,04687,NEON.PLA.D03.JERC.04687,,,,,,,QUHE2,,,jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,4,04688,NEON.PLA.D03.JERC.04688,,,,,,,QUMA6,,nested subplot changed from 4 to 2,jhill@field-ops.org,psoucy@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,1,04690,NEON.PLA.D03.JERC.04690,,,,,,,RHCO,,,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,1,04694,NEON.PLA.D03.JERC.04694,,,,,,,RHCO,,,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,1,04695,NEON.PLA.D03.JERC.04695,,,,,,,RHCO,,changed from sap to smt,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,1,04696,NEON.PLA.D03.JERC.04696,,,,,,,DIVI5,,"lost, could not locate - found in 2016- dead - tag moved to qualifying individual",jhill@field-ops.org,psoucy@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,1,04697,NEON.PLA.D03.JERC.04697,VST.JERC.04697.2014,,,,,,SAAL5,,Tag not found 20180130.,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,1,04699,NEON.PLA.D03.JERC.04699,,,,,,,RHCO,,,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,1,04702,NEON.PLA.D03.JERC.04702,VST.JERC.04702.2014,,,,,,DIVI5,,Tag found on ground 20180125.,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,1,04704,NEON.PLA.D03.JERC.04704,,,,,,,RHCO,,changed from sap to smt,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04705,NEON.PLA.D03.JERC.04705,VST.JERC.04705.2014,,,,,,CAGL8,cf. species,tag not found in 2016. Tag not found 20180130.,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04707,NEON.PLA.D03.JERC.04707,,,,,,,QUHE2,,changed sap to smt; tag removed,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04708,NEON.PLA.D03.JERC.04708,,,,,,,QUHE2,,tag removed,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04709,NEON.PLA.D03.JERC.04709,VST.JERC.04709.2014,,,,,,QUHE2,,Tag not found 20180130.,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04710,NEON.PLA.D03.JERC.04710,,,,,,,VAAR,,,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04711,NEON.PLA.D03.JERC.04711,VST.JERC.04711.2014,,,,,,VAAR,,Tag not found 20180130,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04714,NEON.PLA.D03.JERC.04714,,,,,,,ACFL,,,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04715,NEON.PLA.D03.JERC.04715,VST.JERC.04715.2014,,,,,,AEPA,cf. species,Tag not found 20180130,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04716,NEON.PLA.D03.JERC.04716,,,,,,,QUMA6,,,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04717,NEON.PLA.D03.JERC.04717,,,,,,,DIVI5,,,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04718,NEON.PLA.D03.JERC.04718,,,,,,,DIVI5,,changed sms to sap,Jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,21,4,04720,NEON.PLA.D03.JERC.04720,VST.JERC.04720.2014,,,,,,AEPA,cf. species,"Located North of plot. Tag not found 20180130. Unable to fix mapping errors in field changed bout type from mapping and tagging to tag 20180223. ",jhill@field-ops.org,psoucy@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,,04723,NEON.PLA.D03.JERC.04723,,,,,04687,,VIRO3,,supported by dead tree,jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,,04724,NEON.PLA.D03.JERC.04724,,,,,04633,,VIRO3,,,jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,,04725,NEON.PLA.D03.JERC.04725,,,,,04633,,VIRO3,,,jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,,04726,NEON.PLA.D03.JERC.04726,,,,,04626,,VIRO3,,"dead, tag removed",jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,,04728,NEON.PLA.D03.JERC.04728,,,,,04631,,VIRO3,,,jkilmer@field-ops.org,cproia@field-ops.org
2014-12-17,vst_JERC_2014,D03,JERC,JERC_050,23,,04729,NEON.PLA.D03.JERC.04729,,,,,04630,,VIRO3,,,jkilmer@field-ops.org,cproia@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,23,,04734,NEON.PLA.D03.JERC.04734,VST.JERC.04734.2014,41,10.7,162.5,,,PIPA2,,tag located at 150 cm 2018,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,,04735,NEON.PLA.D03.JERC.04735,VST.JERC.04735.2014,23,6.8,357.1,,,PIPA2,,tag is located at 150 cm,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04740,NEON.PLA.D03.JERC.04740,,,,,,,SAAL5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04741,NEON.PLA.D03.JERC.04741,,,,,,,RHCO,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04742,NEON.PLA.D03.JERC.04742,,,,,,,SAAL5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_054,21,4,04743,NEON.PLA.D03.JERC.04743,,,,,,,SAAL5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04746,NEON.PLA.D03.JERC.04746,,,,,,,RHCO,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04748,NEON.PLA.D03.JERC.04748,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04749,NEON.PLA.D03.JERC.04749,,,,,,,SAAL5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04750,NEON.PLA.D03.JERC.04750,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04751,NEON.PLA.D03.JERC.04751,,,,,,,QUFA,,tag not found,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04752,NEON.PLA.D03.JERC.04752,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04755,NEON.PLA.D03.JERC.04755,,,,,,,RHCO,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04756,NEON.PLA.D03.JERC.04756,,,,,,,SAAL5,,tag not found,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04757,NEON.PLA.D03.JERC.04757,,,,,,,QUFA,,tag not found,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04758,NEON.PLA.D03.JERC.04758,,,,,,,RHCO,,tag not found,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04760,NEON.PLA.D03.JERC.04760,,,,,,,QUFA,,tag not found,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04761,NEON.PLA.D03.JERC.04761,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04764,NEON.PLA.D03.JERC.04764,,,,,,,SAAL5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04767,NEON.PLA.D03.JERC.04767,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04770,NEON.PLA.D03.JERC.04770,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04773,NEON.PLA.D03.JERC.04773,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04774,NEON.PLA.D03.JERC.04774,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04781,NEON.PLA.D03.JERC.04781,VST.JERC.04781.2014,,,,,,SAAL5,,changed from smt to sap,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04785,NEON.PLA.D03.JERC.04785,,,,,,,SAAL5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04788,NEON.PLA.D03.JERC.04788,VST.JERC.04788.2014,,,,,,QUST,cf. species,Tag not found 2018.,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,4,04792,NEON.PLA.D03.JERC.04792,,,,,,,SAAL5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04794,NEON.PLA.D03.JERC.04794,,,,,,,QUFA,,"changed from sms to sap, multiple stems",ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04796,NEON.PLA.D03.JERC.04796,VST.JERC.04796.2014,,,,,,QUFA,,"tag removed, dead.  Changed from sms to sap. Officially untagged in Fulcrum 2018.",ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04797,NEON.PLA.D03.JERC.04797,,,,,,,QUFA,,changed from sms to sap,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04804,NEON.PLA.D03.JERC.04804,,,,,,,QUFA,,changed from sms to sap,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04806,NEON.PLA.D03.JERC.04806,VST.JERC.04806.2014,,,,,,QUFA,,dead.  Changed from sms to sap. Tag not found 2018.,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04812,NEON.PLA.D03.JERC.04812,,,,,,,QUST,cf. species,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04813,NEON.PLA.D03.JERC.04813,,,,,,,QUFA,,changed from sms to sap,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04814,NEON.PLA.D03.JERC.04814,VST.JERC.04814.2014,,,,,,PIPA2,,Tag at 160; 2018.,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04816,NEON.PLA.D03.JERC.04816,,,,,,,QUFA,,changed from sms to sap,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04820,NEON.PLA.D03.JERC.04820,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04822,NEON.PLA.D03.JERC.04822,,,,,,,DIVI5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04823,NEON.PLA.D03.JERC.04823,,,,,,,DIVI5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04824,NEON.PLA.D03.JERC.04824,,,,,,,DIVI5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04825,NEON.PLA.D03.JERC.04825,,,,,,,SAAL5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04826,NEON.PLA.D03.JERC.04826,,,,,,,DIVI5,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04829,NEON.PLA.D03.JERC.04829,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04830,NEON.PLA.D03.JERC.04830,,,,,,,QUST,cf. species,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,21,1,04831,NEON.PLA.D03.JERC.04831,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,23,2,04838,NEON.PLA.D03.JERC.04838,VST.JERC.04838.2014,,,,,,QUFA,,Tag not found 2018.,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,23,4,04845,NEON.PLA.D03.JERC.04845,,,,,,,QUFA,,changed from sms to sap,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,23,4,04851,NEON.PLA.D03.JERC.04851,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,23,4,04852,NEON.PLA.D03.JERC.04852,,,,,,,QUFA,,changed from sms to sap,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,23,4,04854,NEON.PLA.D03.JERC.04854,,,,,,,QUFA,,,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,23,4,04855,NEON.PLA.D03.JERC.04855,VST.JERC.04855.2014,,,,,,QUFA,,Tag not found 2018.,ecayia@neoninc.org,smatlick@field-ops.org
2014-12-18,vst_JERC_2014,D03,JERC,JERC_058,23,4,04858,NEON.PLA.D03.JERC.04858,VST.JERC.04858.2014,,,,,,QUFA,,Tag not found 2018.,ecayia@neoninc.org,smatlick@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04863,NEON.PLA.D03.JERC.04863,VST.JERC.04863.2016,,,,,,QUFA,cf. species,Tag removed 20180131.,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04864,NEON.PLA.D03.JERC.04864,VST.JERC.04864.2016,,,,,,QUFA,cf. species,Tag removed 20180131.,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04865,NEON.PLA.D03.JERC.04865,VST.JERC.04865.2016,,,,,,QUIN,cf. species,Tag removed 20180131.,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04866,NEON.PLA.D03.JERC.04866,VST.JERC.04866.2016,,,,,,QUIN,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04867,NEON.PLA.D03.JERC.04867,VST.JERC.04867.2016,,,,,,QUIN,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04868,NEON.PLA.D03.JERC.04868,,,,,,,CRATA,,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04869,NEON.PLA.D03.JERC.04869,VST.JERC.04869.2016,,,,,,QUHE2,cf. species,Tag 4870 combined with tag 4869 20180131.,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04870,NEON.PLA.D03.JERC.04870,VST.JERC.04870.2016,,,,,,QUHE2,cf. species,Tag 4870 combine with tag 4869. Tag 4870 removed 20180131.,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04871,NEON.PLA.D03.JERC.04871,VST.JERC.04871.2016,,,,,,CARYA,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04872,NEON.PLA.D03.JERC.04872,VST.JERC.04872.2016,,,,,,QUFA,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-05,vst_JERC_2016,D03,JERC,JERC_055,39,3,04873,NEON.PLA.D03.JERC.04873,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04874,NEON.PLA.D03.JERC.04874,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04875,NEON.PLA.D03.JERC.04875,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,41,4,04876,NEON.PLA.D03.JERC.04876,,,,,,,QUFA,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04877,NEON.PLA.D03.JERC.04877,VST.JERC.04877.2016,,,,,,QUMA6,cf. species,Tag not found 20180131.,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04878,NEON.PLA.D03.JERC.04878,VST.JERC.04878.2016,,,,,,QUMA6,cf. species,Tag removed 20180131.,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04879,NEON.PLA.D03.JERC.04879,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04880,NEON.PLA.D03.JERC.04880,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04881,NEON.PLA.D03.JERC.04881,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04882,NEON.PLA.D03.JERC.04882,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04883,NEON.PLA.D03.JERC.04883,,,,,,,QUIN,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04884,NEON.PLA.D03.JERC.04884,,,,,,,QUIN,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04885,NEON.PLA.D03.JERC.04885,,,,,,,QUIN,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04886,NEON.PLA.D03.JERC.04886,VST.JERC.04886.2016,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04887,NEON.PLA.D03.JERC.04887,,,,,,,QUIN,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04888,NEON.PLA.D03.JERC.04888,,,,,,,QULA3,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04889,NEON.PLA.D03.JERC.04889,,,,,,,QULA3,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04890,NEON.PLA.D03.JERC.04890,,,,,,,QULA3,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04891,NEON.PLA.D03.JERC.04891,,,,,,,QUFA,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04892,NEON.PLA.D03.JERC.04892,,,,,,,QUIN,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04893,NEON.PLA.D03.JERC.04893,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,1,04894,NEON.PLA.D03.JERC.04894,VST.JERC.04894.2016,,,,,,QUFA,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04895,NEON.PLA.D03.JERC.04895,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04896,NEON.PLA.D03.JERC.04896,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04897,NEON.PLA.D03.JERC.04897,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04898,NEON.PLA.D03.JERC.04898,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,3,04899,NEON.PLA.D03.JERC.04899,,,,,,,QUMA6,cf. species,,psoucy@field-ops.org,jhill@field-ops.org
2016-10-04,vst_JERC_2016,D03,JERC,JERC_055,39,1,04900,NEON.PLA.D03.JERC.04900,VST.JERC.04900.2016,,,,,,QUFA,cf. species,Tag removed 20180130.,psoucy@field-ops.org,jhill@field-ops.org
2016-11-08,vst_JERC_2016,D03,JERC,JERC_049,21,1,04901,NEON.PLA.D03.JERC.04901,VST.JERC.04901.2016,,,,,,QUFA,,Tag moved to live non qualifying stem 20180207.,rmoritz@field-ops.org,mkerstein@neoninc.org
2016-11-08,vst_JERC_2016,D03,JERC,JERC_049,21,1,04902,NEON.PLA.D03.JERC.04902,VST.JERC.04902.2016,,,,,,QUMA6,cf. species,Tag moved to live non qualifying stem 20180207.,rmoritz@field-ops.org,mkerstein@neoninc.org
2016-11-08,vst_JERC_2016,D03,JERC,JERC_049,21,1,04903,NEON.PLA.D03.JERC.04903,VST.JERC.04903.2016,,,,,,QUFA,,Tag moved to live non qualifying stem 20180207.,rmoritz@field-ops.org,mkerstein@neoninc.org
2016-11-08,vst_JERC_2016,D03,JERC,JERC_049,21,1,04904,NEON.PLA.D03.JERC.04904,VST.JERC.04904.2016,,,,,,QUFA,,Tag moved to live non qualifying stem 20180207.,rmoritz@field-ops.org,mkerstein@neoninc.org
2016-11-08,vst_JERC_2016,D03,JERC,JERC_049,21,1,04905,NEON.PLA.D03.JERC.04905,VST.JERC.04905.2016,,,,,,QUFA,,Tag moved to live non qualifying stem 20180207.,rmoritz@field-ops.org,mkerstein@neoninc.org
2016-11-08,vst_JERC_2016,D03,JERC,JERC_049,21,1,04906,NEON.PLA.D03.JERC.04906,VST.JERC.04906.2016,,,,,,QUFA,,Tag moved to live non qualifying stem 20180207.,rmoritz@field-ops.org,mkerstein@neoninc.org
2016-11-08,vst_JERC_2016,D03,JERC,JERC_049,21,1,04907,NEON.PLA.D03.JERC.04907,VST.JERC.04907.2016,,,,,,QUMA6,cf. species,Tag moved to live non qualifying stem 20180207.,rmoritz@field-ops.org,mkerstein@neoninc.org
2016-11-08,vst_JERC_2016,D03,JERC,JERC_049,21,1,04908,NEON.PLA.D03.JERC.04908,VST.JERC.04908.2016,,,,,,QUFA,,Tag moved to live qualifying stem 20180207.,rmoritz@field-ops.org,mkerstein@neoninc.org
2016-11-07,vst_JERC_2016,D03,JERC,JERC_065,39,3,04909,NEON.PLA.D03.JERC.04909,VST.JERC.04909.2016,,,,,,QUMA6,,,psoucy@field-ops.org,smatlick@field-ops.org
2016-11-07,vst_JERC_2016,D03,JERC,JERC_065,39,,04910,NEON.PLA.D03.JERC.04910,VST.JERC.04910.2016,,,,,,QUIN,cf. species,No longer in nested subplot 20180214,psoucy@field-ops.org,smatlick@field-ops.org
2016-11-07,vst_JERC_2016,D03,JERC,JERC_065,39,3,04911,NEON.PLA.D03.JERC.04911,VST.JERC.04911.2016,,,,,,QUIN,,,psoucy@field-ops.org,smatlick@field-ops.org
2016-10-19,vst_JERC_2016,D03,JERC,JERC_057,23,,04912,NEON.PLA.D03.JERC.04912,VST.JERC.04912.2016,,,,,,PAQU2,,,jhill@field-ops.org,agonzalez@field-ops.org
2016-10-19,vst_JERC_2016,D03,JERC,JERC_057,23,,04913,NEON.PLA.D03.JERC.04913,,25,18.7,307.3,,,QUVI,cf. species,,jhill@field-ops.org,agonzalez@field-ops.org
