"plotID","pointID","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","monumentType","applicableModules","siteID"
"OSBS_043","41","tower","basePlot",29.69143,-81.988956,"WGS84","17N",404321.315,3285003.145,0.11,"GeoXH 6000",47.55,0.4,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_043","43","tower","basePlot",29.691424,-81.988752,"WGS84","17N",404341.032,3285002.326,0.14,"GeoXH 6000",44.43,0.51,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_043","57","tower","basePlot",29.691617,-81.989169,"WGS84","17N",404300.929,3285024.038,0.25,"GeoXH 6000",46.29,0.96,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_043","59","tower","basePlot",29.691612,-81.988961,"WGS84","17N",404321,3285023.299,0.1,"GeoXH 6000",45.88,0.33,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_044","21","tower","basePlot",29.690676,-81.992243,"WGS84","17N",404002.624,3284922.349,0.1,"GeoXH 6000",45.54,0.1,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_044","23","tower","basePlot",29.690669,-81.992036,"WGS84","17N",404022.657,3284921.349,0.1,"GeoXH 6000",44.9,0.1,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_044","25","tower","basePlot",29.690668,-81.991828,"WGS84","17N",404042.698,3284921.048,0.1,"GeoXH 6000",44.38,0.1,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_044","41","tower","basePlot",29.690847,-81.992034,"WGS84","17N",404022.955,3284941.112,0.1,"GeoXH 6000",44.22,0.11,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_044","43","tower","basePlot",29.690854,-81.991828,"WGS84","17N",404042.954,3284941.645,0.1,"GeoXH 6000",43.68,0.11,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_044","57","tower","basePlot",29.691034,-81.992237,"WGS84","17N",404003.545,3284961.926,0.1,"GeoXH 6000",44.4,0.1,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_044","59","tower","basePlot",29.691028,-81.992037,"WGS84","17N",404022.884,3284961.112,0.1,"GeoXH 6000",43.72,0.1,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_044","61","tower","basePlot",29.691026,-81.99183,"WGS84","17N",404042.863,3284960.755,0.12,"GeoXH 6000",43.11,0.12,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_044","39","tower","basePlot",29.69086,-81.992241,"WGS84","17N",404002.992,3284942.65,0.11,"GeoXH 6000",44.87,0.18,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_027","31","tower","basePlot",29.691878,-81.992165,"WGS84","17N",404011.276,3285055.468,NA,"GIS",43.92,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_027","49","tower","basePlot",29.692059,-81.992167,"WGS84","17N",404011.276,3285075.468,NA,"GIS",43.83,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_027","51","tower","basePlot",29.69206,-81.99196,"WGS84","17N",404031.276,3285075.468,NA,"GIS",43.83,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_027","33","tower","basePlot",29.69188,-81.991958,"WGS84","17N",404031.276,3285055.468,NA,"GIS",43.92,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_029","31","tower","basePlot",29.692413,-81.989993,"WGS84","17N",404221.909,3285112.946,NA,"GIS",44.06,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_029","49","tower","basePlot",29.692594,-81.989995,"WGS84","17N",404221.909,3285132.946,NA,"GIS",44.9,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_029","51","tower","basePlot",29.692595,-81.989788,"WGS84","17N",404241.909,3285132.946,NA,"GIS",44.9,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_029","33","tower","basePlot",29.692415,-81.989787,"WGS84","17N",404241.909,3285112.946,NA,"GIS",44.06,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_026","31","tower","basePlot",29.693493,-81.992159,"WGS84","17N",404013.395,3285234.408,NA,"GIS",45.22,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_026","49","tower","basePlot",29.693674,-81.992161,"WGS84","17N",404013.395,3285254.408,NA,"GIS",45.67,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_026","51","tower","basePlot",29.693675,-81.991954,"WGS84","17N",404033.395,3285254.408,NA,"GIS",45.67,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_026","33","tower","basePlot",29.693495,-81.991952,"WGS84","17N",404033.395,3285234.408,NA,"GIS",45.22,NA,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","OSBS"
"OSBS_043","25","tower","basePlot",29.691252,-81.988754,"WGS84","17N",404340.683,3284983.227,NA,"GIS",45.48,NA,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_043","23","tower","basePlot",29.691252,-81.988949,"WGS84","17N",404321.815,3284983.389,NA,"GIS",45.38,NA,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"OSBS_043","61","tower","basePlot",29.691611,-81.988754,"WGS84","17N",404341.055,3285023.008,NA,"GIS",44.38,NA,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","OSBS"
"SCBI_067","49","tower","basePlot",38.894053,-78.135661,"WGS84","17N",748419.705,4308920.251,0.58,"GeoXH 6000",408.49,0.83,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","33","tower","basePlot",38.89386,-78.135431,"WGS84","17N",748440.313,4308899.488,0.35,"GeoXH 6000",414.42,0.32,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","51","tower","basePlot",38.894025,-78.13543,"WGS84","17N",748439.829,4308917.819,0.76,"GeoXH 6000",410.69,1.08,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","41","tower","basePlot",38.893934,-78.135517,"WGS84","17N",748432.619,4308907.437,0.16,"GeoXH 6000",415.9,0.26,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","31","tower","basePlot",38.893852,-78.135643,"WGS84","17N",748421.968,4308898.006,0.13,"GeoXH 6000",416.57,0.15,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","21","tower","basePlot",38.893779,-78.135794,"WGS84","17N",748409.113,4308889.469,0.16,"GeoXH 6000",417.34,0.19,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","43","tower","basePlot",38.89395,-78.135287,"WGS84","17N",748452.498,4308909.828,0.18,"GeoXH 6000",410.67,0.31,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","25","tower","basePlot",38.89377,-78.135312,"WGS84","17N",748450.961,4308889.857,0.14,"GeoXH 6000",413.19,0.17,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","59","tower","basePlot",38.894136,-78.135527,"WGS84","17N",748431.014,4308929.836,0.16,"GeoXH 6000",407.54,0.18,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","23","tower","basePlot",38.893771,-78.135538,"WGS84","17N",748431.359,4308889.341,0.15,"GeoXH 6000",412.68,0.32,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","39","tower","basePlot",38.893954,-78.135769,"WGS84","17N",748410.677,4308909.054,0.27,"GeoXH 6000",409.76,0.56,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","57","tower","basePlot",38.894132,-78.135773,"WGS84","17N",748409.713,4308928.714,0.15,"GeoXH 6000",405.21,0.16,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_067","61","tower","basePlot",38.894133,-78.135294,"WGS84","17N",748451.255,4308930.167,0.29,"GeoXH 6000",408.2,0.51,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","41","tower","basePlot",38.890566,-78.139431,"WGS84","17N",748104.824,4308523.023,0.1,"GeoXH 6000",359.01,0.1,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","21","tower","basePlot",38.890388,-78.139665,"WGS84","17N",748085.124,4308502.627,0.2,"GeoXH 6000",359.09,0.3,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","25","tower","basePlot",38.890384,-78.139202,"WGS84","17N",748125.288,4308503.348,0.16,"GeoXH 6000",360.52,0.44,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","57","tower","basePlot",38.890738,-78.139636,"WGS84","17N",748086.405,4308541.522,0.17,"GeoXH 6000",355.47,0.24,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","59","tower","basePlot",38.890741,-78.139426,"WGS84","17N",748104.659,4308542.452,0.15,"GeoXH 6000",356.41,0.18,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","61","tower","basePlot",38.890745,-78.139199,"WGS84","17N",748124.318,4308543.469,0.13,"GeoXH 6000",361.58,0.18,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","39","tower","basePlot",38.890587,-78.139656,"WGS84","17N",748085.269,4308524.704,0.1,"GeoXH 6000",356.69,0.11,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","23","tower","basePlot",38.890387,-78.139428,"WGS84","17N",748105.717,4308503.107,0.17,"GeoXH 6000",363.61,0.31,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","43","tower","basePlot",38.890565,-78.139206,"WGS84","17N",748124.363,4308523.491,0.11,"GeoXH 6000",362.33,0.14,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","33","tower","basePlot",38.890473,-78.139316,"WGS84","17N",748115.139,4308512.913,0.11,"GeoXH 6000",360.71,0.13,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","31","tower","basePlot",38.890473,-78.139548,"WGS84","17N",748094.969,4308512.386,0.19,"GeoXH 6000",359.24,0.21,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","51","tower","basePlot",38.89065,-78.139314,"WGS84","17N",748114.726,4308532.622,0.23,"GeoXH 6000",361.26,0.33,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_045","49","tower","basePlot",38.890643,-78.139554,"WGS84","17N",748093.908,4308531.177,0.41,"GeoXH 6000",358.96,0.52,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_046","41","tower","basePlot",38.893831,-78.140758,"WGS84","17N",747978.314,4308881.777,0.22,"GeoXH 6000",354.38,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_046","21","tower","basePlot",38.893657,-78.140985,"WGS84","17N",747959.235,4308861.881,0.14,"GeoXH 6000",345.75,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_046","61","tower","basePlot",38.894014,-78.140523,"WGS84","17N",747998.055,4308902.749,0.2,"GeoXH 6000",355.36,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_046","25","tower","basePlot",38.893635,-78.140515,"WGS84","17N",748000.084,4308860.675,0.25,"GeoXH 6000",346.33,0.34,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_046","23","tower","basePlot",38.893654,-78.140752,"WGS84","17N",747979.479,4308862.152,0.15,"GeoXH 6000",346.36,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_046","57","tower","basePlot",38.894002,-78.140971,"WGS84","17N",747959.306,4308900.232,0.27,"GeoXH 6000",360.35,0.63,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_046","59","tower","basePlot",38.894003,-78.140761,"WGS84","17N",747977.511,4308900.857,0.12,"GeoXH 6000",355.15,0.17,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_046","39","tower","basePlot",38.893841,-78.140977,"WGS84","17N",747959.284,4308882.312,0.21,"GeoXH 6000",346.19,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_046","43","tower","basePlot",38.893835,-78.140496,"WGS84","17N",748001.102,4308882.926,0.21,"GeoXH 6000",353.26,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_047","41","tower","basePlot",38.894261,-78.1372,"WGS84","17N",748285.515,4308939.151,0.18,"GeoXH 6000",396.95,0.21,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","21","tower","basePlot",38.894081,-78.137448,"WGS84","17N",748264.589,4308918.528,0.17,"GeoXH 6000",391.4,0.26,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","43","tower","basePlot",38.894248,-78.136991,"WGS84","17N",748303.683,4308938.363,0.22,"GeoXH 6000",398.44,0.27,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","23","tower","basePlot",38.894076,-78.137231,"WGS84","17N",748283.484,4308918.579,0.22,"GeoXH 6000",394.81,0.3,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","39","tower","basePlot",38.894256,-78.137453,"WGS84","17N",748263.554,4308937.938,0.18,"GeoXH 6000",392.26,0.26,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","57","tower","basePlot",38.894434,-78.137451,"WGS84","17N",748263.14,4308957.73,0.14,"GeoXH 6000",393.91,0.16,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","59","tower","basePlot",38.894446,-78.137225,"WGS84","17N",748282.664,4308959.674,0.14,"GeoXH 6000",392.6,0.16,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","61","tower","basePlot",38.894445,-78.137001,"WGS84","17N",748302.079,4308960.156,0.21,"GeoXH 6000",398.79,0.24,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","25","tower","basePlot",38.894085,-78.136998,"WGS84","17N",748303.629,4308920.21,0.28,"GeoXH 6000",397.57,0.32,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","51","tower","basePlot",38.894359,-78.137099,"WGS84","17N",748293.893,4308950.389,0.41,"GeoXH 6000",396.84,0.74,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","33","tower","basePlot",38.894164,-78.137097,"WGS84","17N",748294.746,4308928.71,0.36,"GeoXH 6000",393.89,0.43,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","31","tower","basePlot",38.894168,-78.137331,"WGS84","17N",748274.491,4308928.466,0.25,"GeoXH 6000",390.83,0.43,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_047","49","tower","basePlot",38.89435,-78.137335,"WGS84","17N",748273.436,4308948.705,0.41,"GeoXH 6000",391.25,0.5,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_048","41","tower","basePlot",38.892604,-78.135922,"WGS84","17N",748402.105,4308758.799,0.16,"GeoXH 6000",418.02,0.16,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_048","21","tower","basePlot",38.892421,-78.136161,"WGS84","17N",748381.995,4308737.789,0.22,"GeoXH 6000",411.28,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_048","39","tower","basePlot",38.892608,-78.136145,"WGS84","17N",748382.729,4308758.571,0.28,"GeoXH 6000",413.42,0.34,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_048","57","tower","basePlot",38.892791,-78.136163,"WGS84","17N",748380.586,4308778.888,0.16,"GeoXH 6000",415.47,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_048","59","tower","basePlot",38.892799,-78.135946,"WGS84","17N",748399.357,4308780.31,0.19,"GeoXH 6000",413.02,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_048","61","tower","basePlot",38.892797,-78.13571,"WGS84","17N",748419.801,4308780.766,0.22,"GeoXH 6000",418.06,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_048","43","tower","basePlot",38.892606,-78.135722,"WGS84","17N",748419.447,4308759.566,0.17,"GeoXH 6000",419.55,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_048","23","tower","basePlot",38.892429,-78.135932,"WGS84","17N",748401.897,4308739.274,0.17,"GeoXH 6000",416.75,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_048","25","tower","basePlot",38.892394,-78.135695,"WGS84","17N",748422.55,4308736.032,0.2,"GeoXH 6000",427.15,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_049","41","tower","basePlot",38.894615,-78.13964,"WGS84","17N",748072.637,4308971.817,0.17,"GeoXH 6000",365.07,0.23,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_049","21","tower","basePlot",38.894446,-78.139871,"WGS84","17N",748053.192,4308952.466,0.16,"GeoXH 6000",366.83,0.18,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_049","23","tower","basePlot",38.894419,-78.139654,"WGS84","17N",748072.078,4308950.06,0.17,"GeoXH 6000",371.03,0.21,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_049","25","tower","basePlot",38.894435,-78.139416,"WGS84","17N",748092.631,4308952.505,0.15,"GeoXH 6000",363.5,0.26,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_049","43","tower","basePlot",38.894621,-78.139404,"WGS84","17N",748093.013,4308973.178,0.26,"GeoXH 6000",371.52,0.49,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_049","61","tower","basePlot",38.894771,-78.139395,"WGS84","17N",748093.311,4308989.817,0.15,"GeoXH 6000",373.1,0.22,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_049","59","tower","basePlot",38.894786,-78.139648,"WGS84","17N",748071.299,4308990.837,0.18,"GeoXH 6000",369.89,0.25,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_049","39","tower","basePlot",38.894615,-78.139874,"WGS84","17N",748052.26,4308971.225,0.11,"GeoXH 6000",362.76,0.15,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_049","57","tower","basePlot",38.894792,-78.139846,"WGS84","17N",748054.132,4308990.914,0.17,"GeoXH 6000",369.11,0.24,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","SCBI"
"SCBI_050","41","tower","basePlot",38.890602,-78.142227,"WGS84","17N",747862.17,4308519.411,0.13,"GeoXH 6000",345.98,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_050","21","tower","basePlot",38.890437,-78.142465,"WGS84","17N",747842.115,4308500.384,0.16,"GeoXH 6000",342.68,0.22,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_050","61","tower","basePlot",38.890785,-78.142005,"WGS84","17N",747880.754,4308540.265,0.17,"GeoXH 6000",348.88,0.29,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_050","25","tower","basePlot",38.890422,-78.142015,"WGS84","17N",747881.196,4308499.976,0.14,"GeoXH 6000",345.97,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_050","39","tower","basePlot",38.890609,-78.142458,"WGS84","17N",747842.136,4308519.54,0.21,"GeoXH 6000",339.97,0.49,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_050","23","tower","basePlot",38.890426,-78.142236,"WGS84","17N",747861.956,4308499.782,0.13,"GeoXH 6000",343.23,0.18,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_050","59","tower","basePlot",38.89079,-78.142235,"WGS84","17N",747860.801,4308540.214,0.29,"GeoXH 6000",344.75,0.4,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_050","57","tower","basePlot",38.890776,-78.142459,"WGS84","17N",747841.386,4308538.089,0.17,"GeoXH 6000",341.87,0.34,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_050","43","tower","basePlot",38.890606,-78.141999,"WGS84","17N",747881.908,4308520.414,0.12,"GeoXH 6000",346.17,0.13,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_051","41","tower","basePlot",38.892471,-78.142806,"WGS84","17N",747805.47,4308725.207,0.28,"GeoXH 6000",312.18,0.34,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_051","57","tower","basePlot",38.892659,-78.143041,"WGS84","17N",747784.387,4308745.525,0.18,"GeoXH 6000",305.21,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_051","43","tower","basePlot",38.892486,-78.142579,"WGS84","17N",747825.087,4308727.558,0.15,"GeoXH 6000",311.75,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_051","25","tower","basePlot",38.892303,-78.142583,"WGS84","17N",747825.351,4308707.188,0.17,"GeoXH 6000",311.04,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_051","61","tower","basePlot",38.892662,-78.142586,"WGS84","17N",747823.878,4308747.069,0.24,"GeoXH 6000",312.39,0.32,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_051","59","tower","basePlot",38.892668,-78.142829,"WGS84","17N",747802.761,4308747.078,0.17,"GeoXH 6000",307.6,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_051","39","tower","basePlot",38.892488,-78.143039,"WGS84","17N",747785.175,4308726.529,0.24,"GeoXH 6000",308.25,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_051","23","tower","basePlot",38.892312,-78.142815,"WGS84","17N",747805.231,4308707.57,0.22,"GeoXH 6000",311.69,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_051","21","tower","basePlot",38.892309,-78.143043,"WGS84","17N",747785.473,4308706.613,0.21,"GeoXH 6000",309.01,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_052","21","tower","basePlot",38.888964,-78.137333,"WGS84","17N",748292.373,4308350.813,0.12,"GeoXH 6000",344.65,0.15,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_052","23","tower","basePlot",38.888957,-78.137125,"WGS84","17N",748310.44,4308350.712,0.27,"GeoXH 6000",350.37,0.51,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
"SCBI_052","61","tower","basePlot",38.889313,-78.136858,"WGS84","17N",748332.375,4308390.858,0.25,"GeoXH 6000",358.24,0.43,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","SCBI"
